concept_key,canonical_term,learner_id,employee_id,certification_id,certification_name,hr_eligible,lms_claimed_ready,manager_approved,modules_completed,modules_required,labs_completed,labs_required,assessment_score,assessment_passed,truth_certification_ready,false_ready,decision,conflict_reason_count,conflict_reasons,source_systems_compared,evaluated_on
CertificationReady,Certification Ready,L04386,E04386,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,True,2,3,1,2,78,False,False,True,false_ready_blocked,4,HR eligibility missing; Required module missing; Required lab missing; Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04387,E04387,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,96,True,False,True,false_ready_blocked,1,Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04388,E04388,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,2,3,1,2,62,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04389,E04389,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,0,2,69,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04390,E04390,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,2,2,70,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04391,E04391,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,1,2,98,True,False,True,false_ready_blocked,2,Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04392,E04392,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,2,3,0,2,87,True,False,True,false_ready_blocked,3,Required module missing; Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04393,E04393,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,1,2,77,False,False,True,false_ready_blocked,3,Required module missing; Required lab missing; Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04394,E04394,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,1,3,1,2,70,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04395,E04395,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,78,False,False,True,false_ready_blocked,1,Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04396,E04396,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,1,3,1,2,56,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04397,E04397,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,77,False,False,True,false_ready_blocked,1,Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04398,E04398,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,0,2,93,True,False,True,false_ready_blocked,2,Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04399,E04399,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,2,3,1,2,68,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04400,E04400,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,3,3,2,2,56,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04401,E04401,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,2,3,0,2,86,True,False,True,false_ready_blocked,3,Required module missing; Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04402,E04402,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,96,True,False,True,false_ready_blocked,1,Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04403,E04403,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,99,True,False,True,false_ready_blocked,1,Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04404,E04404,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,3,3,1,2,62,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04405,E04405,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,1,2,73,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04406,E04406,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,2,3,1,2,88,True,False,True,false_ready_blocked,3,Required module missing; Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04407,E04407,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,1,3,1,2,90,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04408,E04408,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,2,2,68,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04409,E04409,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,True,3,3,2,2,89,True,False,True,false_ready_blocked,1,HR eligibility missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04410,E04410,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,2,2,55,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04411,E04411,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,1,3,0,2,76,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04412,E04412,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,3,3,0,2,84,True,False,True,false_ready_blocked,2,Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04413,E04413,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,0,2,85,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04414,E04414,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,3,3,2,2,73,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04415,E04415,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,1,3,1,2,98,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04416,E04416,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,91,True,False,True,false_ready_blocked,1,Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04417,E04417,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,2,3,2,2,86,True,False,True,false_ready_blocked,2,Required module missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04418,E04418,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,1,2,71,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04419,E04419,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,1,3,1,2,63,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04420,E04420,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,1,2,62,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04421,E04421,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,75,False,False,True,false_ready_blocked,2,Required module missing; Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04422,E04422,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,2,3,2,2,64,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04423,E04423,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,3,3,0,2,97,True,False,True,false_ready_blocked,2,Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04424,E04424,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,0,2,78,False,False,True,false_ready_blocked,3,Required module missing; Required lab missing; Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04425,E04425,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,1,3,1,2,90,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04426,E04426,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,1,2,68,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04427,E04427,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,82,True,True,False,certification_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04428,E04428,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,0,2,73,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04429,E04429,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,3,3,1,2,70,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04430,E04430,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,1,3,2,2,59,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04431,E04431,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,1,2,72,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04432,E04432,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,3,3,0,2,83,True,False,True,false_ready_blocked,2,Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04433,E04433,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,1,3,2,2,77,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04434,E04434,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,1,3,2,2,71,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04435,E04435,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,1,3,1,2,56,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04436,E04436,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,1,3,2,2,92,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04437,E04437,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,False,3,3,1,2,96,True,False,True,false_ready_blocked,3,HR eligibility missing; Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04438,E04438,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,1,2,91,True,False,True,false_ready_blocked,2,Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04439,E04439,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,77,False,False,True,false_ready_blocked,1,Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04440,E04440,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,1,3,1,2,98,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04441,E04441,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,1,3,2,2,77,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04442,E04442,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,1,3,1,2,99,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04443,E04443,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,0,2,82,True,False,True,false_ready_blocked,2,Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04444,E04444,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,False,3,3,1,2,78,False,False,True,false_ready_blocked,4,HR eligibility missing; Required lab missing; Assessment below 80; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04445,E04445,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,2,2,69,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04446,E04446,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,2,2,67,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04447,E04447,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,0,2,65,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04448,E04448,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,1,2,92,True,False,True,false_ready_blocked,2,Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04449,E04449,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,2,3,1,2,69,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04450,E04450,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,93,True,False,True,false_ready_blocked,1,Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04451,E04451,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,2,2,61,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04452,E04452,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,80,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04453,E04453,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,92,True,False,True,false_ready_blocked,1,Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04454,E04454,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,96,True,True,False,certification_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04455,E04455,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,2,3,2,2,70,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04456,E04456,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,1,3,2,2,76,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04457,E04457,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,0,2,55,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04458,E04458,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,1,2,66,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04459,E04459,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,1,2,96,True,False,True,false_ready_blocked,2,Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04460,E04460,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,3,3,1,2,96,True,False,True,false_ready_blocked,2,Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04461,E04461,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,94,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04462,E04462,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,True,2,3,2,2,99,True,False,True,false_ready_blocked,2,HR eligibility missing; Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04463,E04463,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,3,3,1,2,64,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04464,E04464,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,0,2,95,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04465,E04465,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,2,2,56,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04466,E04466,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,85,True,True,False,certification_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04467,E04467,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,1,2,72,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04468,E04468,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,False,3,3,1,2,100,True,False,True,false_ready_blocked,3,HR eligibility missing; Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04469,E04469,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,False,2,3,1,2,72,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04470,E04470,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,1,2,62,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04471,E04471,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,82,True,False,True,false_ready_blocked,1,Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04472,E04472,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,3,3,2,2,66,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04473,E04473,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,2,3,2,2,73,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04474,E04474,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,1,2,85,True,False,True,false_ready_blocked,2,Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04475,E04475,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,0,2,81,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04476,E04476,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,1,2,61,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04477,E04477,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,85,True,True,False,certification_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04478,E04478,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,1,2,92,True,False,True,false_ready_blocked,2,Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04479,E04479,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,82,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04480,E04480,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,3,3,2,2,58,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04481,E04481,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,100,True,True,False,certification_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04482,E04482,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,1,2,69,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04483,E04483,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,3,3,0,2,68,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04484,E04484,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,2,2,65,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04485,E04485,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,1,2,61,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04486,E04486,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,1,2,58,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04487,E04487,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,88,True,False,True,false_ready_blocked,1,Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04488,E04488,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,83,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04489,E04489,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,1,2,55,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04490,E04490,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,2,3,1,2,86,True,False,True,false_ready_blocked,3,Required module missing; Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04491,E04491,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,1,3,2,2,89,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04492,E04492,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,93,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L04493,E04493,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,0,2,74,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
